CUT TREE,VICTIM,Category Damage
T0810735960,T0810731932,1
T0810735960,T0810706956,2
T0810735960,T0810700952,2
T0810735960,T0810700952,2
T0810735960,T0810706955,2
T0810783974,T0810749997,1
T0810783974,T0910802944,2
T0810734995,T0810702982,2
T0810734995,T0810705981,2
T0810794942,T0810779915,2
T0810794942,T0810781907,2
T0901828002,T0901859008,2
T0901828002,T0901830017,1
T0901828002,T0901855008,2
T0901828002,T0901858009,2
T0901828002,T0901856010,2
T0901899002,T0901871009,1
T0901816061,T0901848069,2
T0901816061,T0901848065,2
T0901816061,T0901849072,2
T0901816061,T0901847066,2
T0901816061,T0901845070,2
T0901816061,T0901846067,2
T0901804056,T0801778085,1
T0901804056,T0801771093,1
T0901804056,T0801774091,1
T0901804056,T0801772093,1
T0901802061,T0801785036,2
T0901802061,T0801787038,2
T0901802061,T0801787037,2
T0901893071,T0901878092,1
T0901893071,T1001916053,2
T0901893071,T1001919057,2
T0901893071,T1001911057,2
T0901851063,T0901867038,1
T0901851063,T0901871032,1
T0901851063,T0901830080,2
T0901886004,T0901867031,1
T0901838053,T0901828086,2
T0901838053,T0901827088,2
T0901838053,T0901832087,2
T0901838053,T0901823087,2
T0901838053,T0901870042,1
T0901838053,T0901876041,1
T0901878097,T0902892129,2
T0901878097,T0902890122,2
T0901878097,T0902891127,2
T0901878097,T1002914112,1
T0901878097,T1002900106,1
T0901878097,T1002904108,1
T0901840090,T0901806084,2
T0901840090,T0901808089,2
T0901840090,T0901805089,2
T0901840090,T0901839067,1
T0901840090,T0901806091,2
T0901840090,T0901805091,2
T0901840090,T0901803092,2
T0901834087,T0901864060,1
T0901834087,T0901867059,1
T0901834087,T0901866060,1
T0901834087,T0901854070,1
T0901834087,T0901849074,1
T0901834087,T0902819109,2
T0901834087,T0902813107,2
T0901834087,T0902814114,2
T0901834087,T0902816112,2
T0901821098,T0801797079,2
T0901821098,T0801791068,1
T0901821098,T0901814091,1
T0901821098,T0901805077,2
T0901821098,T0901803080,1
T0901821098,T0901803082,2
T0901873082,T1001904068,2
T0901865024,T0901873057,2
T0901874082,T0901888069,1
T0901874082,T0901886071,1
T0901874082,T0902850110,2
T0901874082,T0902853111,2
T0901874082,T0902850107,2
T0901874082,T0902854107,2
T0901874082,T0902846109,2
T0901874082,T1001908050,1
T0901874082,T1001908051,1
T0901843087,T0901870079,2
T0901843087,T0901866079,2
T0901843087,T0901865081,2
T0901843087,T0901865080,2
T0901843087,T0901866081,2
T0901887058,T0901875042,1
T0901887058,T0901884054,1
T0901887058,T0901866037,2
T0901887058,T0901868038,2
T0901887058,T0901866042,2
T0901815083,T0901823055,2
T0901815083,T0901820057,2
T0901815083,T0901816053,2
T0901814076,T0901817099,2
T0901814076,T0902817101,2
T0901897056,T0901892044,1
T0901897056,T0901884023,1
T0901897056,T0901865047,2
T0901864019,T0901844052,1
T0901864019,T0901848045,1
T0901864019,T0901856032,1
T0901864019,T0901891007,2
T0901864019,T0901891002,2
T0901864019,T0901894004,2
T0902850196,T0903831218,2
T0902850196,T0903825216,2
T0902850196,T0903830216,2
T0902850196,T0903826211,2
T0902850196,T0903826210,2
T0902859123,T0902837141,1
T0902859123,T0902877100,2
T0902867170,T0902847192,2
T0902867170,T0902896138,1
T0902867170,T0902842189,2
T0902867170,T0902898136,1
T0902867170,T0902847191,2
T0902867170,T0902882153,1
T0902850124,T0902860151,2
T0902850124,T0902860149,2
T0902850124,T0902855150,2
T0902844184,T0902841182,1
T0902802107,T0902829119,1
T0902806149,T0902834155,1
T0902806149,T0902829154,1
T0902817152,T0902843187,1
T0902817152,T0902848175,2
T0902817152,T0902841172,2
T0902817152,T0902842175,2
T0902817152,T0902839182,1
T0902817152,T0902847171,2
T0902817152,T0902839182,1
T0902847156,T0902818142,2
T0902847156,T0902822147,2
T0902847156,T0902833127,1
T0902847156,T0902822140,2
T0902878132,T1002907134,2
T0902878132,T1002906130,2
T0902878132,T1002906131,2
T0902878132,T1002904133,2
T0902840187,T0902863192,2
T0902864173,T0902886190,1
T0902864173,T0902882194,2
T0902864173,T0902880198,2
T0902864173,T0902888192,1
T0902864173,T0902881199,2
T0902864173,T0902885194,2
T0902847138,T0902837112,2
T0902847138,T0902836109,2
T0902847138,T0902834106,2
T0902847138,T0902837108,2
T0902809165,T0802783146,2
T0902809165,T0802781126,1
T0902809165,T0802795146,1
T0902809165,T0802790139,1
T0902809165,T0902803157,1
T0902865158,T0902849179,2
T0902865158,T0902884145,1
T0902865158,T0902851180,2
T0902865158,T0902850176,2
T0902865158,T0902854178,2
T0902865158,T0902868156,1
T0902865158,T0902846180,2
T0902865158,T0902854180,2
T0902854119,T0901842095,2
T0902881152,T0902878123,2
T0902881152,T0902882128,2
T0902881152,T0902879130,2
T0902881152,T0902883125,2
T0902873146,T0902886119,2
T0902873146,T0902893121,2
T0902873146,T0902884120,2
T0902855172,T0902826191,1
T0902855172,T0902826191,1
T0902855172,T0902818197,1
T0902855172,T0902871144,2
T0902855172,T0902820196,1
T0902826125,T0802791139,1
T0902826125,T0901838093,2
T0902826125,T0901835099,2
T0902826125,T0901834095,2
T0902826125,T0901833096,2
T0902826125,T0902837100,2
T0902826125,T0902805133,1
T0902817156,T0902828169,1
T0903855280,T0903881286,2
T0903855280,T0903877291,2
T0903855280,T0903882293,2
T0903855280,T0903876290,2
T0903855280,T0903877294,2
T0903855280,T0903878289,2
T0903845224,T0902815199,1
T0903845224,T0903831205,2
T0903845224,T0903824200,2
T0903845224,T0903831204,2
T0903845224,T0903827204,2
T0903878244,T0903884214,2
T0903878244,T0903882214,2
T0903878244,T0903878215,2
T0903878244,T0903881208,2
T0903852275,T0903867299,2
T0903852275,T0903884299,1
T0903852275,T0903868296,2
T0903852275,T0904866302,2
T0903852275,T0904870305,2
T0903852275,T0904872302,2
T0903852275,T0904866302,2
T0903852275,T0904866300,2
T0903833284,T0904854308,2
T0903833284,T0904856303,2
T0903833284,T0904852308,2
T0903833284,T0904856304,2
T0903878281,T0903855299,2
T0903878281,T0903856299,2
T0903878281,T0903859297,2
T0903878281,T0903856293,2
T0903878281,T0903855298,2
T0903824281,T0903850299,2
T0903824281,T0903847295,2
T0903824281,T0903848295,2
T0903824281,T0903847294,2
T0903824281,T0904848300,2
T0903824281,T0904849300,2
T0903824281,T0904844300,2
T0903824281,T0904844307,1
T0903824281,T0904848300,2
T0903824281,T0904849301,2
T0903856257,T0903844287,2
T0903856257,T0903891247,1
T0903856257,T0903846285,2
T0903856257,T0903849290,2
T0903856257,T0903844285,2
T0903856257,T0903844286,2
T0903856257,T0903850285,2
T0903806281,T0903836290,2
T0903806281,T0904812308,1
T0903809236,T0803777241,2
T0903809236,T0803777240,2
T0903809236,T0903810232,1
T0903875268,T0903869280,1
T0903875268,T1003906255,2
T0903875268,T1003906254,2
T0903875268,T1003905257,2
T0903875268,T1003903255,2
T0903875268,T1003905254,2
T0903803278,T0803776280,2
T0903803278,T0803771285,2
T0903803278,T0803772282,2
T0903803278,T0803773281,2
T0903803278,T0803775285,2
T0903883264,T0903894282,1
T0903883264,T1003903298,1
T0903883264,T1003906279,2
T0903883264,T1003912277,2
T0903883264,T1003901294,1
T0903883264,T1003904298,1
T0903883264,T1003903297,1
T0903883264,T1003904281,2
T0903835241,T0903862241,2
T0903823232,T0903817244,1
T0903823232,T0903845219,2
T0903823232,T0903848222,2
T0903823232,T0903847217,2
T0903823232,T0903845217,2
T0903823232,T0903820238,1
T0903823232,T0903851223,2
T0903823232,T0903819240,1
T0903823232,T0903849218,2
T0903875210,T0903882248,2
T0903875210,T0903880242,2
T0903875210,T0903877241,2
T0903875210,T1003902214,1
T0903875210,T1003913216,1
T0903875210,T1003909215,1
T0903875210,T1003911215,1
T0903805220,T0903837224,2
T0903805220,T0903841227,2
T0903805220,T0903833228,2
T0903805220,T0903840228,2
T0903860258,T0903827246,2
T0903860258,T0903828239,2
T0903860258,T0903857252,1
T0903805251,T0903803220,1
T0903800233,T0803784255,1
T0903800233,T0903823220,2
T0903800233,T0903821219,2
T0903899288,T0904891316,2
T0903899288,T0904892313,2
T0903899288,T0904888312,2
T0903899288,T0904890318,2
T0903899288,T0904888318,2
T0903899288,T0904889314,2
T0903865221,T0903859231,1
T0903865221,T0903886211,2
T0903885244,T0903897277,1
T0903885244,T0903898280,1
T0903885244,T1003913259,2
T0903885244,T1003916256,2
T0903885244,T1003918254,2
T0903885244,T1003913257,2
T0903885244,T1003912252,2
T0903847269,T0903872251,2
T0903847269,T0903875250,2
T0903847269,T0903872257,2
T0903847269,T0903833297,1
T0903847269,T0903840283,1
T0903821268,T0803796279,1
T0903821268,T0903836239,2
T0903821268,T0903835235,2
T0903821268,T0903833237,2
T0903821268,T0903833239,2
T0903833260,T0903816261,1
T0903833260,T0903834224,2
T0904841386,T0904857382,1
T0904841386,T0904853383,1
T0904841386,T0905832415,2
T0904841386,T0905832411,2
T0904841386,T0905833409,2
T0904841386,T0905831414,2
T0904897344,T0904869328,2
T0904897344,T0904868335,2
T0904897344,T0904874330,2
T0904897344,T0904875334,2
T0904897344,T0904889327,1
T0904837358,T0904851384,2
T0904837358,T0904853384,2
T0904837358,T0904856380,2
T0904837358,T0904852385,2
T0904837358,T0904851385,2
T0904834377,T0904852349,2
T0904834377,T0904856344,2
T0904834377,T0904853347,2
T0904834377,T0904854350,2
T0904834377,T0904857347,2
T0904834377,T0904831379,1
T0904834377,T0904849350,2
T0904834377,T0904850346,2
T0904831338,T0904863339,1
T0904831338,T0904834364,2
T0904831338,T0904835369,2
T0904831338,T0904833363,2
T0904831338,T0904830363,2
T0904847398,T0904877392,1
T0904847398,T0905840422,2
T0904847398,T0905845424,2
T0904847398,T0905839424,2
T0904847398,T0905844424,2
T0904847398,T0905843426,2
T0904847398,T0905842422,2
T0904894322,T0903895294,2
T0904894322,T0904871324,1
T0904810389,T0804783385,2
T0904810389,T0804782383,2
T0904801333,T0904821353,2
T0904801333,T0904826357,1
T0904801333,T0904819355,2
T0904801333,T0904819354,2
T0904827319,T0903813295,2
T0904827319,T0903811296,2
T0904827319,T0903814294,2
T0904827319,T0904802303,1
T0904890396,T0905888430,2
T0904890396,T0905886425,2
T0904890396,T0905883429,2
T0904890396,T1004927390,1
T0904874395,T0904857365,2
T0904874395,T0904859367,2
T0904874395,T0904856373,2
T0904874395,T0904858368,2
T0904874395,T0904845375,1
T0904874395,T0904854370,2
T0904860355,T0904849368,1
T0904860355,T0904879333,2
T0904860355,T0904884340,2
T0904860355,T0904883340,2
T0904860355,T0904879339,2
T0904860355,T0904879341,2
T0904860355,T0904839379,1
T0904850317,T0904830323,1
T0904838345,T0904869338,1
T0904838345,T0904832372,2
T0904838345,T0904831376,2
T0904838345,T0904832376,2
T0904838345,T0904857341,1
T0904838345,T0904831375,2
T0904838345,T0904832373,2
T0904878367,T0904898331,1
T0904891372,T0904854375,2
T0904891372,T0904859374,2
T0904870314,T0904876340,2
T0904870314,T0904889322,1
T0904894393,T0905893424,2
T0904894393,T0905887422,2
T0904894393,T0905888425,2
T0904879316,T0904890330,1
T0904879316,T0904897331,2
T0904879316,T0904897336,2
T0904879316,T0904896337,1
T0904879316,T0904898330,2
T0904879316,T0904895333,2
T0904879316,T1004901329,2
T0904879316,T1004904330,2
T0904879316,T1004904332,2
T0904872325,T0904867337,1
T0904872325,T0904864344,1
T0904872325,T0904863346,1
T0904872325,T1004906310,2
T0904872325,T1004904311,2
T0904872325,T1004908313,2
T0904889363,T1004922355,2
T0904889363,T1004925361,2
T0904889363,T1004925355,2
T0904898314,T0904868322,2
T0904898314,T0904867322,2
T0904898314,T1003909287,1
T0904817335,T0804788331,2
T0904817335,T0804783331,2
T0905817446,T0905833436,1
T0905817446,T0905804472,2
T0905881423,T0905877449,2
T0905881423,T0905876451,2
T0905881406,T0904879386,1
T0905881406,T0904850399,2
T0905881406,T0905847401,2
T0905881406,T0905849406,2
T0905852441,T0905838468,2
T0905852441,T0905833470,2
T0905852441,T0905836473,2
T0905878428,T0905858450,1
T0905878428,T0905899411,2
T0905878428,T0905899408,2
T0905878428,T0905899405,2
T0905878428,T0905897409,2
T0905878428,T0905895412,2
T0905878428,T0905897408,2
T0905878428,T1005902412,2
T0905878428,T1005901411,2
T0905845473,T0905866449,2
T0905845473,T0905867450,2
T0905845473,T0905815499,1
T0905861494,T0905844475,2
T0905861494,T0905844476,2
T0905861494,T0905845470,2
T0905861494,T0905845477,2
T0905845414,T0905853449,2
T0905845414,T0905853415,1
T0905845414,T0905867417,1
T0905845414,T0905854415,1
T0905845414,T0905848451,2
T0905845414,T0905851447,2
T0905866464,T0905896444,1
T0905866464,T0905844490,2
T0905866464,T0905843492,2
T0905866464,T0905846492,2
T0905866464,T0905848497,2
T0905866464,T0905850491,2
T0905866464,T1005901441,1
T0905864470,T0905893489,2
T0905864470,T0905892493,2
T0905864470,T0905888495,2
T0905882445,T1005911476,1
T0905882445,T1005914480,1
T0905882445,T1005907471,1
T0905882445,T1005911476,1
T0905882445,T1005906470,1
T0905857428,T0905883438,2
T0905857428,T0905882441,2
T0905857428,T0905879444,2
T0905857428,T0905884442,2
T0905857428,T0905861435,1
T0905819442,T0905808417,2
T0905819442,T0905816419,2
T0905819442,T0905813420,2
T0905819442,T0905810421,2
T0905819442,T0905815419,2
T0905850474,T0905866443,1
T0905850474,T0905829489,2
T0905850474,T0905823487,2
T0905850474,T0905823489,2
T0905836402,T0904820374,2
T0905836402,T0904823395,1
T0905836402,T0904811388,1
T0905893485,T0905866471,2
T0905893485,T0905864475,2
T0905893485,T0905863470,2
T0905893485,T0905862477,2
T0905893485,T0905859469,2
T0905893485,T0905865474,2
T0905893485,T0905858471,2
T0905872499,T0905866468,2
T0905872499,T0905866468,2
T0905896486,T1005920472,2
T0905896486,T1005917472,2
T0905896486,T1005921469,2
T0905896486,T1005917472,2
T0905847422,T0904866396,2
T0905847422,T0904867395,2
T0905847422,T0904866396,2
T0905847422,T0905814444,1
T0905847422,T0905832432,1
T0905847422,T0905865402,2
T0905854476,T0905830462,2
T0905854476,T0905826460,2
T0905854476,T0905833463,2
T0905854476,T0905826460,2
T0905854476,T0905830467,2
T0905854476,T0905830459,2
T0905847477,T0905814480,2
T0905847477,T0905818484,2
T0905847477,T0905814483,2
T0905847477,T0905814481,2
T0905872457,T0905895485,2
T0905872457,T0905897482,2
T0905872457,T0905894475,1
T0905872457,T0905891484,2
T0905872457,T0905897481,2
T0905816471,T0905842458,2
T0905816471,T0905848455,2
T0905816471,T0905843461,2
T0905816471,T0905806490,1
T0906848515,T0905850485,1
T0906848515,T0906819520,2
T0906848515,T0906817514,2
T0906848515,T0906816513,2
T0906848515,T0906820512,2
T0906827520,T0806798503,2
T0906827520,T0905802499,2
T0906827520,T0905807490,1
T0906827520,T0905807490,1
T0906827520,T0906805504,2
T0906827520,T0906821511,1
T0906800550,T0906822528,2
T0906800550,T0906820522,2
T0906800550,T0906821525,2
T0906800550,T0906815527,2
T0906800550,T0906821521,2
T0906834540,T0906805546,2
T0906834540,T0906843503,1
T0906834540,T0906841510,1
T0906834540,T0906841511,1
T0906842535,T0906851541,1
T0906842535,T0906858555,2
T0906842535,T0906858558,2
T0906853570,T0906877581,2
T0906853570,T0906878576,2
T0906853570,T0906881577,2
T0906853570,T0906877576,2
T0906890546,T1006917537,2
T0906816565,T0806790568,2
T0906816565,T0806782567,2
T0906816565,T0806786563,2
T0906860509,T0906859541,1
T0906860509,T0906894512,2
T0906895574,T0906860583,2
T0906895574,T0906862583,2
T0906895574,T0906864584,2
T0906899585,T1006900550,1
T0906847573,T0906879593,2
T0906847573,T0906875590,2
T0906847573,T0906876599,2
T0906847573,T0906873596,2
T0906847573,T0906875593,2
T0906847573,T0906851578,1
T0906847573,T0906873596,2
T0906847573,T0906874591,2
T0906847573,T0906871592,2
T0906847573,T0906875596,2
T0906886514,T0906898532,2
T0906886514,T1006916530,1
T0906886514,T1006902540,2
T0906896564,T1006930564,2
T0906896564,T1006927565,2
T0906896564,T1006930567,2
T0906868549,T0906893555,2
T0906868549,T0906895550,2
T0906868549,T0906896555,2
T0906868549,T0906892555,2
T0906898594,T1006922599,2
T0906898594,T1007922603,2
T0906898594,T1007920605,2
T0906898594,T1007903606,1
T0906898594,T1007920602,2
T0906850585,T0906846555,2
T0906850585,T0906813577,1
T0906850585,T0906825580,1
T0906850585,T0906847552,2
T0906850585,T0906844547,2
T0906896503,T1006923503,2
T0906896503,T1006927506,2
T0906896503,T1006920506,2
T0906896503,T1006925505,2
T0906896503,T1006922503,2
T0906896503,T1006922511,2
T0906833505,T0906846528,2
T0906833505,T0906844525,2
T0906833505,T0906849525,2
T0906833505,T0906848527,2
T0906804558,T0806793589,1
T0906804558,T0906833546,2
T0906804558,T0906828546,2
T0906809583,T0806786587,1
T0906809583,T0806786587,1
T0906809583,T0906814558,2
T0906809583,T0906816558,2
T0906809583,T0906818557,2
T0906809583,T0906815559,2
T0906801588,T0807785618,2
T0906801588,T0807788613,2
T0906801588,T0906819580,1
T0906826528,T0906848548,2
T0906826528,T0906851552,1
T0906826528,T0906847555,2
T0906816530,T0905816495,2
T0907873653,T0907870627,2
T0907873653,T0907850647,1
T0907873653,T0907863628,2
T0907873653,T0907863625,2
T0907873653,T0907857649,1
T0907852684,T0907872663,2
T0907852684,T0907870664,2
T0907852684,T0907873668,2
T0907852684,T0907870664,2
T0907852684,T0907870667,2
T0907852684,T0908827715,1
T0907878697,T0908871721,1
T0907878697,T0908867731,1
T0907878697,T0908868729,1
T0907878697,T1007906688,2
T0907820696,T0908834729,2
T0907820696,T0908835726,2
T0907820696,T0908831724,2
T0907820696,T0908828725,2
T0907850670,T0907845699,2
T0907850670,T0907884666,1
T0907850670,T0908843701,2
T0907850670,T0908849703,2
T0907850670,T0908851700,2
T0907856699,T0907871672,2
T0907856699,T0907865675,2
T0907856699,T0907869671,2
T0907856699,T0907865673,2
T0907856699,T0907867672,2
T0907856699,T0907869667,2
T0907856699,T0907864673,2
T0907815607,T0807781603,2
T0907815607,T0807787604,2
T0907818680,T0807799695,1
T0907818680,T0808787705,1
T0907818680,T0907840655,2
T0907818680,T0907842654,2
T0907818680,T0907839654,2
T0907818680,T0907841657,2
T0907818680,T0907840655,2
T0907818680,T0907808688,1
T0907837646,T0907830627,1
T0907837646,T0907806633,2
T0907837646,T0907805634,2
T0907837646,T0907806637,2
T0907837646,T0907811631,2
T0907849662,T0907856631,2
T0907849662,T0907848631,2
T0907849662,T0907825664,1
T0907849662,T0907853632,2
T0907849662,T0907855629,2
T0907849662,T0907814665,1
T0907849662,T0907849629,2
T0907856624,T0907882637,2
T0907856624,T0907882636,2
T0907856624,T0907883634,2
T0907809698,T0907836695,2
T0907809698,T0907840698,2
T0907809698,T0907837697,2
T0907809698,T0907841697,2
T0907809698,T0908806728,1
T0907859613,T0907883609,2
T0907859613,T0907860643,1
T0907859613,T0907882616,2
T0907859613,T0907889614,2
T0907805674,T0907833664,2
T0907868660,T0907849636,2
T0907868660,T0907850636,2
T0907868660,T0907845636,2
T0907868660,T0907844635,2
T0907868660,T0907831627,1
T0907847650,T0907837627,1
T0907847650,T0907819637,2
T0907804607,T0906800579,2
T0907804607,T0906805579,2
T0907804607,T0906800584,2
T0907804607,T0906802581,2
T0907812682,T0907834688,1
T0907812682,T0907841690,1
T0907812682,T0907819684,1
T0907812682,T0908824711,2
T0907812682,T0908819705,2
T0907812682,T0908820709,2
T0907812682,T0908816711,2
T0907812682,T0908818712,2
T0907812682,T0908816712,2
T0907823690,T0907845679,2
T0907823690,T0907847681,2
T0907823690,T0907846683,2
T0907889676,T1007921678,2
T0907889676,T1007923678,2
T0907889676,T1007922678,2
T0907889676,T1007923679,2
T0907889676,T1007920678,2
T0907845625,T0907817622,2
T0907845625,T0907812627,2
T0907845625,T0907817627,2
T0907845625,T0907811627,2
T0907874615,T0906892589,2
T0907874615,T0906891589,2
T0907874615,T0906893583,2
T0907874615,T0906895588,2
T0908801701,T0908827713,2
T0908801701,T0908822717,2
T0908801701,T0908830714,2
T0908801701,T0908829714,2
T0908801701,T0908815724,1
T0908801701,T0908829717,2
T0908801701,T0908831715,2
T0908801701,T0908830717,2
T0908803701,T0808774716,2
T0908803701,T0808783714,2
T0908803701,T0808778715,2
T0908803701,T0808777713,2
T0908803701,T0907816675,1
T0908803701,T0907806695,1
T0908803701,T0907818671,1
T0908851738,T0908879722,2
